FIPS,name,population_2015,DI_2000,DI_2015,DI_ratio
31145,"Red Willow County, Nebraska",10829,0.07087955633077861,0.14654582720930162,2.067533077173987
25019,"Nantucket County, Massachusetts",10925,0.2112197762174473,0.399892064554803,1.8932510568665721
21027,"Breckinridge County, Kentucky",20018,0.08733447535354018,0.103606953074492,1.1863236443005918
20149,"Pottawatomie County, Kansas",23298,0.09275592401264961,0.19315842525893814,2.0824376158723417
21141,"Logan County, Kentucky",26910,0.1820440844491088,0.2156902563925857,1.1848243080531564
39151,"Stark County, Ohio",375165,0.18693214401477254,0.23585368271883764,1.2617074712426077
27027,"Clay County, Minnesota",62324,0.14314143020426526,0.19772325651719522,1.3813139650417128
09007,"Middlesex County, Connecticut",164063,0.18832485690535486,0.2815374368116202,1.4949563293873125
34019,"Hunterdon County, New Jersey",125488,0.1439158606390737,0.2503149297324336,1.739314406493374
34001,"Atlantic County, New Jersey",274219,0.538617637330781,0.6183750647964414,1.148078009218029
05015,"Carroll County, Arkansas",27704,0.21944346703914328,0.3269167436788532,1.4897538217464426
48345,"Motley County, Texas",1148,0.2985462977576514,0.3408351442897206,1.1416492076763172
13167,"Johnson County, Georgia",9656,0.4803319205439966,0.49235518744436313,1.0250311636310776
04025,"Yavapai County, Arizona",222255,0.23675550268432963,0.32698045884032184,1.3810891621652857
40025,"Cimarron County, Oklahoma",2216,0.3081776817016879,0.40802551592660785,1.323994371278227
42059,"Greene County, Pennsylvania",37519,0.10655975739988419,0.12367162287925043,1.1605846887878224
17027,"Clinton County, Illinois",37786,0.12254475734868019,0.15798343336053172,1.2891896542829395
55125,"Vilas County, Wisconsin",21387,0.1932143997319534,0.2587915433808692,1.3394009128713547
28071,"Lafayette County, Mississippi",53154,0.4252025975364926,0.44488620469193974,1.0462923022330732
28087,"Lowndes County, Mississippi",59710,0.5120507991915776,0.532237290850298,1.0394228300992612
12059,"Holmes County, Florida",19324,0.20041714037172145,0.23774321532375936,1.1862419296214275
20087,"Jefferson County, Kansas",18930,0.07696649284996046,0.1141756170999246,1.4834457550573354
21059,"Daviess County, Kentucky",99259,0.12620618511152662,0.2000572163252865,1.5851617426554712
37133,"Onslow County, North Carolina",186311,0.4683015596350446,0.5146111994443273,1.0988885021979695
48357,"Ochiltree County, Texas",10747,0.46313557866121907,0.5433340895151724,1.173164219181308
21215,"Spencer County, Kentucky",17894,0.06395669300096787,0.1073350360258686,1.6782455594482388
26071,"Iron County, Michigan",11348,0.07656056195277838,0.09672173718971629,1.263336301650621
08069,"Larimer County, Colorado",333577,0.22039199753611724,0.2900102366544149,1.3158836976686905
08073,"Lincoln County, Colorado",5557,0.28056452111725416,0.3674832918472371,1.3097995797325266
31171,"Thomas County, Nebraska",684,0.024329550763183265,0.07126124277555494,2.928999531030846
48141,"El Paso County, Texas",835593,0.3770897416473555,0.3516957391023892,0.9326579332706587
49051,"Wasatch County, Utah",29161,0.11866987119436202,0.2748667774049422,2.3162305194951713
51089,"Henry County, Virginia",51881,0.41843357287960475,0.4533240208594196,1.0833834812529581
19023,"Butler County, Iowa",14915,0.027849221061622836,0.06088398208958687,2.1862005387822876
39169,"Wayne County, Ohio",116063,0.0749467998066235,0.1140850276713714,1.5222134629594821
06065,"Riverside County, California",2361026,0.6088542543313372,0.6569341021628293,1.0789677455474052
17187,"Warren County, Illinois",17527,0.10885025395473415,0.2748376060978024,2.5249146980593613
38093,"Stutsman County, North Dakota",21103,0.05779764043999503,0.13329481452621672,2.3062328065901263
17007,"Boone County, Illinois",53585,0.25982483852219823,0.4050660719856763,1.5589967236757056
05131,"Sebastian County, Arkansas",127780,0.34880671761226417,0.4765800745994568,1.3663156428346839
06047,"Merced County, California",268455,0.6303866784825835,0.6164109469507185,0.9778299066130233
19157,"Poweshiek County, Iowa",18550,0.07421373962098156,0.15634438547373547,2.1066770960768846
18177,"Wayne County, Indiana",67001,0.1576597786138136,0.20770019194854053,1.3173949232625812
42029,"Chester County, Pennsylvania",515939,0.23157471195230234,0.343464517506435,1.483169360811636
18009,"Blackford County, Indiana",12298,0.03743691178086807,0.08220667309231224,2.1958721802027354
17199,"Williamson County, Illinois",67466,0.1009660918617243,0.18231664891403396,1.8057215601027856
29063,"DeKalb County, Missouri",12687,0.25094557964789393,0.27339360816049174,1.0894537713877845
29047,"Clay County, Missouri",235637,0.17431709392277844,0.31452295961594046,1.8043150705304465
36065,"Oneida County, New York",232500,0.20502411821111116,0.306438621183362,1.4946466974574446
20031,"Coffey County, Kansas",8384,0.06860994000055881,0.12322346549733146,1.7960001932129344
18133,"Putnam County, Indiana",37585,0.1079581376580914,0.1536494211690313,1.423231490484269
26113,"Missaukee County, Michigan",14903,0.0580691842988312,0.10782412025387265,1.856821678413742
12043,"Glades County, Florida",13670,0.4931625621115003,0.5778561982963832,1.171735737243036
46119,"Sully County, South Dakota",1426,0.05090520627140489,0.13574110272126994,2.666546561024744
40091,"McIntosh County, Oklahoma",19990,0.4499629221471835,0.49221438172544124,1.0938998692973134
51115,"Mathews County, Virginia",8862,0.229266110813022,0.2620337382402538,1.14292399042768
27069,"Kittson County, Minnesota",4424,0.05009187641862679,0.07375350152535695,1.472364518928892
49015,"Emery County, Utah",10370,0.14119416424217976,0.1617158999943369,1.1453440789306117
51121,"Montgomery County, Virginia",97653,0.19970845407772986,0.2771904908875741,1.3879757477852537
20033,"Comanche County, Kansas",1843,0.06107286059091725,0.14958154345650668,2.449231000631276
21185,"Oldham County, Kentucky",64875,0.1323217618695325,0.21675213718078737,1.6380687055429481
45047,"Greenwood County, South Carolina",69838,0.4861032185478688,0.5309381930259841,1.0922334450120499
51750,"Radford city, Virginia",17403,0.2325475739877166,0.30343803701584665,1.304842840596026
21163,"Meade County, Kentucky",27924,0.1899228138303764,0.2044007560722175,1.0762306641832489
13151,"Henry County, Georgia",217739,0.334665023866476,0.5955909951083403,1.77966310380247
40039,"Custer County, Oklahoma",29744,0.35986731367877,0.4831069492182051,1.3424585419542798
13313,"Whitfield County, Georgia",104216,0.42759210892855626,0.5426246399036211,1.2690239800339367
19091,"Humboldt County, Iowa",9555,0.034854604332720876,0.10685855429417786,3.0658375368175093
13145,"Harris County, Georgia",33381,0.3553204047214439,0.3789099987384564,1.0663896407398998
01039,"Covington County, Alabama",37835,0.24898434801589844,0.2961343329482694,1.189369272840236
17045,"Edgar County, Illinois",17664,0.06145700829521024,0.055944895882629256,0.9103094575299954
50015,"Lamoille County, Vermont",25235,0.06016771397952297,0.09678030724388134,1.608508963408828
40005,"Atoka County, Oklahoma",13793,0.4098687369111354,0.4534398050122485,1.106304931743452
28089,"Madison County, Mississippi",103465,0.5017557212831544,0.5395087450264402,1.0752418400865245
46102,"Oglala Lakota County, South Dakota",14373,1.0,0.15985793263455672,0.15985793263455672
40143,"Tulsa County, Oklahoma",639242,0.45217363720351694,0.5651325327603931,1.2498130944905905
36055,"Monroe County, New York",749600,0.3788300441963583,0.45783615388412274,1.2085529141580265
20065,"Graham County, Kansas",2591,0.10142617055923567,0.20637706878592663,2.034751658748634
36115,"Washington County, New York",62230,0.11290256379123871,0.13845797694816386,1.2263492723174836
38053,"McKenzie County, North Dakota",12826,0.3611780161095697,0.3894393266374012,1.0782475933398392
18167,"Vigo County, Indiana",107896,0.18572125997366837,0.256954888485966,1.383551288217607
48237,"Jack County, Texas",8878,0.263355082693034,0.3705913502766994,1.4071927015308825
48243,"Jeff Davis County, Texas",2156,0.48188628471995504,0.5103308036033066,1.0590274506357489
48253,"Jones County, Texas",19970,0.5054465207328228,0.5743041306008684,1.1362312471123794
49033,"Rich County, Utah",2311,0.05284695919041218,0.15155263612493428,2.8677645496853845
22115,"Vernon Parish, Louisiana",50803,0.4482108818953238,0.4784546056680178,1.0674765495313367
53025,"Grant County, Washington",93259,0.47831365981708185,0.5491668857962412,1.1481313036434193
19019,"Buchanan County, Iowa",21062,0.03846977061117972,0.06908745349857465,1.7958894061743407
39107,"Mercer County, Ohio",40968,0.042196135974565924,0.07677336150701557,1.8194405656786052
12129,"Wakulla County, Florida",31535,0.2643863878042141,0.3548425260843287,1.3421361403337453
13053,"Chattahoochee County, Georgia",11368,0.5886550644290985,0.5902800764068489,1.0027605504070984
13069,"Coffee County, Georgia",43108,0.49081995866329,0.565067097881978,1.151271638221262
47159,"Smith County, Tennessee",19295,0.09589904379489186,0.12708243434103308,1.32516894133831
33015,"Rockingham County, New Hampshire",301777,0.07283504421000223,0.13024073911757306,1.7881603633280623
06031,"Kings County, California",150965,0.6355178012144701,0.6390809410487912,1.0056066719571222
22025,"Catahoula Parish, Louisiana",10147,0.41845212628607137,0.4675330578994666,1.1172916291500488
42027,"Centre County, Pennsylvania",160580,0.17577833035841275,0.2517395293192958,1.4321419984249357
35045,"San Juan County, New Mexico",118737,0.6223777038751106,0.6549602161777548,1.0523516702153302
42085,"Mercer County, Pennsylvania",114234,0.1360711365034643,0.1762719804405617,1.2954399071699816
31017,"Brown County, Nebraska",2946,0.03306807694468313,0.07357009281958868,2.224807113599561
24041,"Talbot County, Maryland",37512,0.3149364297327107,0.36528740503249413,1.1598766307934485
39143,"Sandusky County, Ohio",59679,0.19962711521540735,0.2671072268545118,1.3380307908887537
19143,"Osceola County, Iowa",6154,0.052489530433606345,0.16988143041528475,3.2364821901039225
36087,"Rockland County, New York",326037,0.4559962616766683,0.5538461207097914,1.214584783378126
25005,"Bristol County, Massachusetts",556772,0.16026746147127988,0.2737552457593158,1.7081149426477507
20013,"Brown County, Kansas",9776,0.2470073859283039,0.2818383929819759,1.1410120062716749
48199,"Hardin County, Texas",55865,0.19268582956991057,0.23902306766987877,1.2404807774572548
20199,"Wallace County, Kansas",1518,0.13055297537505445,0.15193327892266872,1.163767263719518
12021,"Collier County, Florida",357305,0.41426707581506095,0.5157352579516414,1.2449342177071256
46105,"Perkins County, South Dakota",3019,0.07025833096360935,0.09319260243220143,1.3264277866274818
48377,"Presidio County, Texas",6876,0.27079215593558487,0.3315654612684527,1.2244278646953288
29171,"Putnam County, Missouri",4858,0.025773295904695313,0.06452101402145796,2.503405628059533
22019,"Calcasieu Parish, Louisiana",198788,0.40834068910696963,0.4663362962165063,1.1420274997242414
39067,"Harrison County, Ohio",15450,0.07090959155318632,0.09364283939349725,1.3205948214108618
19107,"Keokuk County, Iowa",10163,0.023987317888945557,0.06382446438939712,2.660758684438427
42127,"Wayne County, Pennsylvania",51198,0.08235097868773315,0.1746078333490311,2.120288503323402
05083,"Logan County, Arkansas",21714,0.08141593950161324,0.16427275104806227,2.017697665268694
48025,"Bee County, Texas",32874,0.5849709823086062,0.5672804396300047,0.9697582560270166
46055,"Haakon County, South Dakota",1861,0.08022911398127447,0.16089211405138068,2.005408087753942
27159,"Wadena County, Minnesota",13875,0.051977532451446415,0.10153496523578161,1.9534395044749018
12089,"Nassau County, Florida",78444,0.19784551567572653,0.23426934492532164,1.1841023746491917
51520,"Bristol city, Virginia",17141,0.14786286768927698,0.20045526263750507,1.3556835855418898
51099,"King George County, Virginia",25515,0.37555331285342464,0.4226346195660835,1.125365174800187
18077,"Jefferson County, Indiana",32416,0.0819130481913921,0.129574910059659,1.5818592143818606
42101,"Philadelphia County, Pennsylvania",1567442,0.6126418570063522,0.6614195649493685,1.0796186342561809
05001,"Arkansas County, Arkansas",18433,0.3862211737992734,0.44638174425122107,1.1557671472543716
13131,"Grady County, Georgia",25205,0.5063142265277888,0.5564669307979546,1.0990545033942736
37129,"New Hanover County, North Carolina",220358,0.3458863002109416,0.38279005227636154,1.1066933036749762
48429,"Stephens County, Texas",9440,0.317399846741869,0.42135852862227663,1.3275322371688285
29157,"Perry County, Missouri",19183,0.04115714676700737,0.09194567574095847,2.234014817923785
37001,"Alamance County, North Carolina",158276,0.4336273730211604,0.5240391629087712,1.2085011129664058
20185,"Stafford County, Kansas",4236,0.13123787827615507,0.27912578174631764,2.126869051928529
51011,"Appomattox County, Virginia",15414,0.3733670479750675,0.373964851002801,1.0016011135181202
20105,"Lincoln County, Kansas",3105,0.04520946373563476,0.10275062240163703,2.272767998365959
18033,"DeKalb County, Indiana",42589,0.060077489218171735,0.09374947545408023,1.5604759232468668
40037,"Creek County, Oklahoma",70892,0.3227525981303716,0.3869054312669855,1.1987678286967662
39175,"Wyandot County, Ohio",22243,0.05148107077936824,0.08839298175881256,1.716999674261579
27047,"Freeborn County, Minnesota",30613,0.14389502074311436,0.23810984503399674,1.654746938457846
22123,"West Carroll Parish, Louisiana",11293,0.33720088079062444,0.3415930046184954,1.0130252442329715
30031,"Gallatin County, Montana",100739,0.08866455479321536,0.14660423866343503,1.6534706456864003
45079,"Richland County, South Carolina",407051,0.5482440074906759,0.5818762487789779,1.0613453878725232
48057,"Calhoun County, Texas",21895,0.5618998630136275,0.5869087022436552,1.044507644290743
37069,"Franklin County, North Carolina",63710,0.4944390004755998,0.5160622654228206,1.0437329274721887
21035,"Calloway County, Kentucky",38343,0.13818414702318535,0.19822008506571223,1.4344632820467726
27049,"Goodhue County, Minnesota",46435,0.07454168122735859,0.14312441245221638,1.92005881938287
56019,"Johnson County, Wyoming",8585,0.07589550224553017,0.16204966083571792,2.135168172567983
27093,"Meeker County, Minnesota",23102,0.06172050311149781,0.10392688575611135,1.6838308263360704
12091,"Okaloosa County, Florida",198664,0.32687677589356356,0.4230903994524053,1.2943421822973757
13215,"Muscogee County, Georgia",200579,0.5629291856917471,0.6015512094789939,1.0686090271546085
16035,"Clearwater County, Idaho",8496,0.11424848590765645,0.16575907112305271,1.4508644889791422
42115,"Susquehanna County, Pennsylvania",41666,0.03534022547302263,0.0712668859014913,2.016593978889402
47033,"Crockett County, Tennessee",14601,0.34390100605907686,0.40655329683096353,1.1821811790836225
05137,"Stone County, Arkansas",12456,0.06621857572608979,0.09897190402069131,1.4946244756166942
35019,"Guadalupe County, New Mexico",4371,0.3295638912080039,0.3871448727164224,1.174718720844561
35027,"Lincoln County, New Mexico",19420,0.4294260919769204,0.5051333673603808,1.1762987317210556
30023,"Deer Lodge County, Montana",9139,0.1013396066110134,0.16760335484757022,1.653878088267173
26017,"Bay County, Michigan",105659,0.13527324420067188,0.1781968372070003,1.3173102948773312
28051,"Holmes County, Mississippi",18340,0.33743679488591694,0.30001767501204174,0.8891077664291882
29027,"Callaway County, Missouri",44834,0.1617672569831159,0.18389959859637497,1.1368159541431124
21151,"Madison County, Kentucky",87824,0.1421531757863586,0.18633636780516086,1.3108139637007123
21179,"Nelson County, Kentucky",45126,0.14345157866669261,0.1767712429411016,1.2322711578645411
02290,"Yukon-Koyukuk Census Area, Alaska",5533,0.43396004153198986,0.4520952142598344,1.0417899598862208
36021,"Columbia County, New York",61509,0.16703403184334834,0.2355572915279183,1.4102353210801617
37047,"Columbus County, North Carolina",56694,0.5073941213007785,0.5407717155484187,1.0657823826615727
20197,"Wabaunsee County, Kansas",6951,0.07029957101079025,0.12513749053602774,1.7800605144065593
26157,"Tuscola County, Michigan",53777,0.09829500779807586,0.1219508902643641,1.2406620946089524
54085,"Ritchie County, West Virginia",9982,0.03233016799110344,0.04443916841457747,1.3745418343265696
04007,"Gila County, Arizona",53159,0.4793335033727463,0.5427502064710431,1.1323018371386024
42087,"Mifflin County, Pennsylvania",46500,0.03464945419127567,0.07368966718740257,2.1267194219168037
17015,"Carroll County, Illinois",14616,0.07752513195167283,0.12250635957196034,1.5802147831019189
12061,"Indian River County, Florida",147919,0.2906641516676751,0.3978764299839159,1.3688527728690112
47133,"Overton County, Tennessee",22129,0.035362059554277,0.07623542973789452,2.155853779412402
31075,"Grant County, Nebraska",641,0.03482026819470693,0.05810441466020581,1.6686952074952233
42093,"Montour County, Pennsylvania",18557,0.07143863253985909,0.1568710417840203,2.195885282329478
01121,"Talladega County, Alabama",80862,0.45636368390253773,0.49377627527346074,1.0819797733487333
18055,"Greene County, Indiana",32441,0.03628525542446315,0.0649396453030648,1.7896978963880508
27085,"McLeod County, Minnesota",35932,0.09672898161859463,0.14964346046068613,1.547038518928432
06051,"Mono County, California",13909,0.37097631809502174,0.49481427630769037,1.3338163439881594
21103,"Henry County, Kentucky",15620,0.1263262607630159,0.15727083806388964,1.244957597208745
20127,"Morris County, Kansas",5645,0.07419999075373888,0.1430628537555364,1.9280710455927863
18041,"Fayette County, Indiana",23434,0.0608421575517455,0.07755881712218476,1.274754549199245
18011,"Boone County, Indiana",63344,0.052121547136874564,0.15619242881858061,2.99669594243642
40015,"Caddo County, Oklahoma",29343,0.5209112884315753,0.5848888929507028,1.1228186179488626
55067,"Langlade County, Wisconsin",19223,0.05059803462775686,0.10313742297897525,2.0383681646479714
12115,"Sarasota County, Florida",405549,0.18775748797777536,0.28968439340245516,1.5428646629355458
45001,"Abbeville County, South Carolina",24932,0.44243004613016146,0.4474271726668556,1.0112947268848553
56035,"Sublette County, Wyoming",9899,0.06853870115943955,0.21943034537378273,3.201553890893386
01019,"Cherokee County, Alabama",25859,0.14054817719239202,0.16258731852949382,1.1568084465936055
13001,"Appling County, Georgia",18454,0.39864041606443895,0.47022300020803826,1.179566800702988
34021,"Mercer County, New Jersey",371398,0.5321196773411818,0.6598913048681955,1.2401182158221329
08123,"Weld County, Colorado",285174,0.43857752639038994,0.47907187829118103,1.0923311147154995
51163,"Rockbridge County, Virginia",22354,0.09311090621122393,0.1301613215554704,1.3979170309028768
48059,"Callahan County, Texas",13557,0.15296417541798168,0.24495353287075675,1.601378441726044
16073,"Owyhee County, Idaho",11310,0.4250784854132736,0.47331440431924127,1.1134753241135489
16053,"Jerome County, Idaho",22814,0.31562042642214455,0.4983866139219167,1.5790695791511322
21017,"Bourbon County, Kentucky",20116,0.19500578742088054,0.27244730080938573,1.3971241798140244
51790,"Staunton city, Virginia",24416,0.2899868583875135,0.32246692239970776,1.1120052963530875
38073,"Ransom County, North Dakota",5448,0.044856216872963914,0.09370632426350313,2.0890376138693614
28137,"Tate County, Mississippi",28296,0.44894324121781604,0.4834929605675501,1.0769578783634508
49003,"Box Elder County, Utah",52097,0.17300861407055673,0.22952893181117037,1.3266907722731274
40103,"Noble County, Oklahoma",11554,0.25269626562190045,0.3168107096354167,1.253721375168433
40117,"Pawnee County, Oklahoma",16436,0.3132332697439169,0.38244963459519266,1.2209738604965668
48033,"Borden County, Texas",648,0.24277764193848117,0.3124670361930161,1.2870502971282418
19163,"Scott County, Iowa",172126,0.24122793041724683,0.3302261977196256,1.3689384854748798
13089,"DeKalb County, Georgia",734871,0.5848353853937375,0.6014995870795061,1.0284938327980095
35029,"Luna County, New Mexico",24518,0.5218755502987998,0.5082087290153124,0.9738121065919596
26069,"Iosco County, Michigan",25345,0.0697421429569628,0.11026133373741255,1.5809857435188615
13117,"Forsyth County, Georgia",212438,0.14378061555148353,0.41425336065741675,2.8811488883150944
29009,"Barry County, Missouri",35829,0.13856446057984,0.2437899750530768,1.7593975687049024
21177,"Muhlenberg County, Kentucky",31183,0.1188553498628098,0.1480278441964204,1.2454453616710002
27123,"Ramsey County, Minnesota",538133,0.41375417544045795,0.5540211521498456,1.3390104197983448
32003,"Clark County, Nevada",2114801,0.5753474427007782,0.6967395428432993,1.2109892060572758
27141,"Sherburne County, Minnesota",91705,0.07337347063689098,0.1479627697216982,2.0165704094049617
48399,"Runnels County, Texas",10551,0.4545248959065721,0.5124093855434887,1.1273516371891208
54067,"Nicholas County, West Virginia",25594,0.028308642218694176,0.05635482793643285,1.9907287499369297
47165,"Sumner County, Tennessee",175989,0.1715038899623288,0.26270779858286547,1.531789154406759
22039,"Evangeline Parish, Louisiana",33743,0.4292998173478374,0.4654531242684922,1.084214587241163
42089,"Monroe County, Pennsylvania",166397,0.2673676812869502,0.49850301297638333,1.8644849316749281
17037,"DeKalb County, Illinois",104352,0.2676736497462912,0.3789705560559194,1.4157932856488435
46135,"Yankton County, South Dakota",22702,0.11146047345742396,0.19156246827697915,1.7186583040144074
05067,"Jackson County, Arkansas",17338,0.32541223923887636,0.3763254842314924,1.1564576830659465
01007,"Bibb County, Alabama",22583,0.34737283118079576,0.40044971072117,1.1527951376046146
12069,"Lake County, Florida",325875,0.27937543764605766,0.45548185078715814,1.6303575383180633
06015,"Del Norte County, California",27254,0.4755358328787184,0.557549129989853,1.1724650203848075
30099,"Teton County, Montana",6104,0.07725171582668627,0.11043265255434184,1.4295171488759781
38065,"Oliver County, North Dakota",1846,0.056440817657771716,0.13529355145792665,2.3970870209265507
36093,"Schenectady County, New York",154604,0.24200020093576075,0.41170271081595305,1.7012494585706566
29113,"Lincoln County, Missouri",54696,0.08584715920089193,0.12923474092611728,1.5054049793737911
21091,"Hancock County, Kentucky",8692,0.050689269973458066,0.08025566834394939,1.5832871214356192
21233,"Webster County, Kentucky",13170,0.1370012736680133,0.2038407448435076,1.4878748159485162
21121,"Knox County, Kentucky",31730,0.04795126889453776,0.07768789293232538,1.6201425889936143
18023,"Clinton County, Indiana",32609,0.15242845897846988,0.2898050313079975,1.9012527795018364
42001,"Adams County, Pennsylvania",102295,0.11679522973419267,0.19250940722183432,1.6482642969233852
31169,"Thayer County, Nebraska",5163,0.03635961872897145,0.09050800233263945,2.489245088274878
13243,"Randolph County, Georgia",7193,0.49427554846104066,0.49821915970651376,1.0079785683466476
46049,"Faulk County, South Dakota",2337,0.014454153196327053,0.04716996159894709,3.2634192372427226
29186,"Ste. Genevieve County, Missouri",17919,0.04735637685329846,0.10507519136789523,2.2188182109750345
17139,"Moultrie County, Illinois",14931,0.027951242964091204,0.06067978147731672,2.17091531690636
34011,"Cumberland County, New Jersey",155854,0.5817302910669618,0.6605662594441111,1.1355197925701184
30011,"Carter County, Montana",1180,0.02820407075425377,0.05980465383510477,2.1204263156262635
10003,"New Castle County, Delaware",556779,0.452209888788584,0.5778529876504968,1.2778424399309258
55119,"Taylor County, Wisconsin",20455,0.03216819695318611,0.06339313097294488,1.9706771587229446
36073,"Orleans County, New York",41582,0.22762170634414558,0.2451428603107001,1.0769748819124656
21019,"Boyd County, Kentucky",48325,0.09276922684990223,0.12527946086847597,1.3504420067138676
19181,"Warren County, Iowa",48626,0.048012922522824984,0.10065998872870029,2.0965186753805143
29071,"Franklin County, Missouri",102426,0.05636720042993767,0.09354273624117691,1.6595242539577082
29051,"Cole County, Missouri",76720,0.24203560358453474,0.31022211074239,1.2817209788478083
30079,"Prairie County, Montana",1160,0.04510946080007727,0.16253864447086794,3.6032052165560247
28127,"Simpson County, Mississippi",27222,0.47193058823463324,0.49619070346243527,1.051406108933419
28119,"Quitman County, Mississippi",7486,0.43641858594758126,0.438108105844404,1.0038713289287493
23017,"Oxford County, Maine",57202,0.04048040614114333,0.08402383208810688,2.075666726147469
54051,"Marshall County, West Virginia",31978,0.039897611692946575,0.06573741974550534,1.6476530036790884
40119,"Payne County, Oklahoma",80850,0.29952939522603955,0.3938062295161614,1.3147498569179694
40121,"Pittsburg County, Oklahoma",44610,0.3937549118276869,0.4808380934794789,1.2211608770734546
16015,"Boise County, Idaho",7058,0.12254964118130367,0.15215355566460184,1.2415667169477977
19127,"Marshall County, Iowa",40746,0.21348901031405276,0.4237599289315211,1.9849261950680719
05077,"Lee County, Arkansas",9650,0.5068570641467474,0.5367224345149161,1.058922667711941
05057,"Hempstead County, Arkansas",22084,0.5414736865353409,0.589944641553233,1.0895167322497923
47069,"Hardeman County, Tennessee",25707,0.5070396749788619,0.5225121736483969,1.0305153608939577
48193,"Hamilton County, Texas",8159,0.1624881727811022,0.2599088271548413,1.5995553565918947
39035,"Cuyahoga County, Ohio",1255921,0.4830522947294025,0.5443999820225559,1.1270000949431767
06087,"Santa Cruz County, California",274146,0.4923429164135568,0.5635586591702606,1.1446466281580137
41069,"Wheeler County, Oregon",1358,0.13329285070289437,0.21159733663757296,1.5874620095658158
51133,"Northumberland County, Virginia",12232,0.41446976158687704,0.44523052112796485,1.0742171381171797
08017,"Cheyenne County, Colorado",1829,0.17424868551858205,0.2704407846645121,1.5520391666637394
45021,"Cherokee County, South Carolina",56194,0.3764587127632628,0.4233031750062119,1.1244345280232826
02195,"Petersburg Borough, Alaska",3177,0.44305904837877247,0.4477052158214949,1.0104865648489147
31095,"Jefferson County, Nebraska",7263,0.04333160582169699,0.11641676489131324,2.6866478332317207
17143,"Peoria County, Illinois",186221,0.35438181538074465,0.45953600047132886,1.296725679836612
53035,"Kitsap County, Washington",260131,0.3065809912966271,0.38651948942511527,1.2607418607083343
21115,"Johnson County, Kentucky",23175,0.03421137212132356,0.048153001814014273,1.4075144850446104
19049,"Dallas County, Iowa",80133,0.14364126581470915,0.24265291562500022,1.6892980874870018
26041,"Delta County, Michigan",36377,0.08496497478694644,0.12292337887753046,1.4467535497511352
48397,"Rockwall County, Texas",90861,0.293894134457622,0.4449180830628656,1.5138719385603132
33001,"Belknap County, New Hampshire",60641,0.0523404648190492,0.0965914560484316,1.8454451327928854
17167,"Sangamon County, Illinois",198712,0.23508622425394632,0.3247629695761513,1.3814632082624025
42043,"Dauphin County, Pennsylvania",272983,0.39382963028818335,0.4982774087567231,1.2652105642536609
53023,"Garfield County, Washington",2219,0.07217030196791639,0.14967281212821323,2.0738836896477295
46129,"Walworth County, South Dakota",5443,0.24385318391534722,0.3188528250047579,1.3075606390911285
30019,"Daniels County, Montana",1760,0.07611259356541707,0.12130489152712975,1.5937558535943321
48161,"Freestone County, Texas",19691,0.44039348224546954,0.49924948705765443,1.1336441323156987
16087,"Washington County, Idaho",9984,0.28272658032022296,0.34272360308670846,1.212208638814686
18069,"Huntington County, Indiana",36630,0.0461401060604858,0.09194965955674227,1.992835895006483
51033,"Caroline County, Virginia",29984,0.4946459397331418,0.511344978201981,1.0337595785742186
54043,"Lincoln County, West Virginia",21415,0.02715942101915899,0.038385449720769294,1.4133382922151088
26135,"Oscoda County, Michigan",8251,0.05212883584953082,0.07823206706649503,1.5007445647225048
37093,"Hoke County, North Carolina",52671,0.6641804961106372,0.6900675084956739,1.038975869566523
20203,"Wichita County, Kansas",2157,0.3266046135837603,0.4555674355462253,1.3948591556848644
39071,"Highland County, Ohio",43026,0.06574793405555714,0.0850652758939372,1.2938091077060592
48223,"Hopkins County, Texas",36223,0.3236399593982983,0.4233122585455162,1.3079727834984456
48465,"Val Verde County, Texas",48988,0.3932242628244418,0.3471947295386621,0.8829433032561118
40027,"Cleveland County, Oklahoma",274458,0.32538375591851226,0.4507309489846741,1.3852287976464113
13221,"Oglethorpe County, Georgia",14871,0.3563696908778,0.3884187065620096,1.089931934461843
48215,"Hidalgo County, Texas",842304,0.21948940852021048,0.18155664485345083,0.8271772477656167
17137,"Morgan County, Illinois",34828,0.15237736368757437,0.20495119867779804,1.3450239177127252
28013,"Calhoun County, Mississippi",14717,0.4461014518911696,0.4960201929306038,1.1118999743843296
48135,"Ector County, Texas",159436,0.5621932641308651,0.557984456101391,0.9925135922146261
08107,"Routt County, Colorado",24130,0.09676527097447532,0.1783522049264413,1.8431427218706071
22003,"Allen Parish, Louisiana",25683,0.47033591943234626,0.44918510136787426,0.9550304002084316
39025,"Clermont County, Ohio",201973,0.06496233699456173,0.11462799151858097,1.7645299849384568
20001,"Allen County, Kansas",12717,0.11318675352287014,0.165264693150494,1.4601063110896733
28117,"Prentiss County, Mississippi",25459,0.2509693466935696,0.2874165653741163,1.1452257782104693
48203,"Harrison County, Texas",66746,0.45869314224087643,0.5334156261806487,1.1629029890761542
22047,"Iberville Parish, Louisiana",33095,0.5148672391964751,0.5323192361765587,1.0338961107863844
45085,"Sumter County, South Carolina",107480,0.5339589325652284,0.5628129614799575,1.054037917815345
20027,"Clay County, Kansas",8347,0.05237947178775227,0.10892455463897695,2.0795275500362425
40137,"Stephens County, Oklahoma",44581,0.24879215945178051,0.333553161517515,1.340690005072939
13121,"Fulton County, Georgia",1010562,0.5867035993820775,0.630671952974883,1.0749413394414375
