"STATEFIP","RACE.WHO","AGE.CAT","EDUC.CAT","SEX","nrow","cell.freq","state.freq","cell.percent","region","region.alpha","state.name","state.alpha"
30,1,2,4,1,0,174,20986,0.00829124178023444,4,"West","Montana","MT"
30,1,3,1,0,0,1572,20986,0.0749070809110836,4,"West","Montana","MT"
30,1,3,1,1,0,1867,20986,0.088964071285619,4,"West","Montana","MT"
30,1,3,2,0,0,495,20986,0.0235871533403221,4,"West","Montana","MT"
30,1,3,2,1,0,570,20986,0.0271609644524921,4,"West","Montana","MT"
30,1,3,3,0,0,403,20986,0.0192032783760602,4,"West","Montana","MT"
30,1,3,3,1,0,354,20986,0.0168683884494425,4,"West","Montana","MT"
30,1,3,4,0,0,291,20986,0.0138663871152197,4,"West","Montana","MT"
30,1,3,4,1,0,178,20986,0.00848184503955018,4,"West","Montana","MT"
30,1,4,1,0,0,1403,20986,0.0668540932049938,4,"West","Montana","MT"
30,1,4,1,1,0,1392,20986,0.0663299342418755,4,"West","Montana","MT"
30,1,4,2,0,0,743,20986,0.0354045554178976,4,"West","Montana","MT"
30,1,4,2,1,0,852,20986,0.0405984942342514,4,"West","Montana","MT"
30,1,4,3,0,0,655,20986,0.0312112837129515,4,"West","Montana","MT"
30,1,4,3,1,0,669,20986,0.0318783951205566,4,"West","Montana","MT"
30,1,4,4,0,0,302,20986,0.0143905460783379,4,"West","Montana","MT"
30,1,4,4,1,0,270,20986,0.0128657200038121,4,"West","Montana","MT"
30,2,1,1,0,0,22,20986,0.00104831792623654,4,"West","Montana","MT"
30,2,1,1,1,0,28,20986,0.00133422281521014,4,"West","Montana","MT"
30,2,1,2,0,0,12,20986,0.000571809777947203,4,"West","Montana","MT"
30,2,1,2,1,0,14,20986,0.00066711140760507,4,"West","Montana","MT"
30,2,1,3,0,0,2,20986,9.53016296578671e-05,4,"West","Montana","MT"
30,2,1,3,1,0,5,20986,0.000238254074144668,4,"West","Montana","MT"
30,2,1,4,0,0,0,20986,0,4,"West","Montana","MT"
30,2,1,4,1,0,0,20986,0,4,"West","Montana","MT"
30,2,2,1,0,0,29,20986,0.00138187363003907,4,"West","Montana","MT"
30,2,2,1,1,0,20,20986,0.000953016296578671,4,"West","Montana","MT"
30,2,2,2,0,0,14,20986,0.00066711140760507,4,"West","Montana","MT"
30,2,2,2,1,0,15,20986,0.000714762222434004,4,"West","Montana","MT"
30,2,2,3,0,0,6,20986,0.000285904888973601,4,"West","Montana","MT"
30,2,2,3,1,0,8,20986,0.000381206518631469,4,"West","Montana","MT"
30,2,2,4,0,0,3,20986,0.000142952444486801,4,"West","Montana","MT"
30,2,2,4,1,0,3,20986,0.000142952444486801,4,"West","Montana","MT"
30,2,3,1,0,0,13,20986,0.000619460592776137,4,"West","Montana","MT"
30,2,3,1,1,0,20,20986,0.000953016296578671,4,"West","Montana","MT"
30,2,3,2,0,0,2,20986,9.53016296578671e-05,4,"West","Montana","MT"
30,2,3,2,1,0,5,20986,0.000238254074144668,4,"West","Montana","MT"
30,2,3,3,0,0,0,20986,0,4,"West","Montana","MT"
30,2,3,3,1,0,0,20986,0,4,"West","Montana","MT"
30,2,3,4,0,0,2,20986,9.53016296578671e-05,4,"West","Montana","MT"
30,2,3,4,1,0,0,20986,0,4,"West","Montana","MT"
30,2,4,1,0,0,28,20986,0.00133422281521014,4,"West","Montana","MT"
30,2,4,1,1,0,26,20986,0.00123892118555227,4,"West","Montana","MT"
30,2,4,2,0,0,8,20986,0.000381206518631469,4,"West","Montana","MT"
30,2,4,2,1,0,7,20986,0.000333555703802535,4,"West","Montana","MT"
30,2,4,3,0,0,2,20986,9.53016296578671e-05,4,"West","Montana","MT"
30,2,4,3,1,0,3,20986,0.000142952444486801,4,"West","Montana","MT"
30,2,4,4,0,0,4,20986,0.000190603259315734,4,"West","Montana","MT"
30,2,4,4,1,0,3,20986,0.000142952444486801,4,"West","Montana","MT"
30,3,1,1,0,0,156,20986,0.00743352711331364,4,"West","Montana","MT"
30,3,1,1,1,0,121,20986,0.00576574859430096,4,"West","Montana","MT"
30,3,1,2,0,0,25,20986,0.00119127037072334,4,"West","Montana","MT"
30,3,1,2,1,0,61,20986,0.00290669970456495,4,"West","Montana","MT"
30,3,1,3,0,0,5,20986,0.000238254074144668,4,"West","Montana","MT"
30,3,1,3,1,0,9,20986,0.000428857333460402,4,"West","Montana","MT"
30,3,1,4,0,0,1,20986,4.76508148289336e-05,4,"West","Montana","MT"
30,3,1,4,1,0,1,20986,4.76508148289336e-05,4,"West","Montana","MT"
30,3,2,1,0,0,110,20986,0.00524158963118269,4,"West","Montana","MT"
30,3,2,1,1,0,109,20986,0.00519393881635376,4,"West","Montana","MT"
30,3,2,2,0,0,54,20986,0.00257314400076241,4,"West","Montana","MT"
30,3,2,2,1,0,66,20986,0.00314495377870962,4,"West","Montana","MT"
30,3,2,3,0,0,21,20986,0.00100066711140761,4,"West","Montana","MT"
30,3,2,3,1,0,24,20986,0.00114361955589441,4,"West","Montana","MT"
30,3,2,4,0,0,3,20986,0.000142952444486801,4,"West","Montana","MT"
30,3,2,4,1,0,9,20986,0.000428857333460402,4,"West","Montana","MT"
30,3,3,1,0,0,73,20986,0.00347850948251215,4,"West","Montana","MT"
30,3,3,1,1,0,75,20986,0.00357381111217002,4,"West","Montana","MT"
30,3,3,2,0,0,15,20986,0.000714762222434004,4,"West","Montana","MT"
30,3,3,2,1,0,22,20986,0.00104831792623654,4,"West","Montana","MT"
30,3,3,3,0,0,5,20986,0.000238254074144668,4,"West","Montana","MT"
30,3,3,3,1,0,13,20986,0.000619460592776137,4,"West","Montana","MT"
30,3,3,4,0,0,12,20986,0.000571809777947203,4,"West","Montana","MT"
30,3,3,4,1,0,5,20986,0.000238254074144668,4,"West","Montana","MT"
30,3,4,1,0,0,94,20986,0.00447917659391976,4,"West","Montana","MT"
30,3,4,1,1,0,101,20986,0.00481273229772229,4,"West","Montana","MT"
30,3,4,2,0,0,66,20986,0.00314495377870962,4,"West","Montana","MT"
30,3,4,2,1,0,61,20986,0.00290669970456495,4,"West","Montana","MT"
30,3,4,3,0,0,12,20986,0.000571809777947203,4,"West","Montana","MT"
30,3,4,3,1,0,31,20986,0.00147717525969694,4,"West","Montana","MT"
30,3,4,4,0,0,4,20986,0.000190603259315734,4,"West","Montana","MT"
30,3,4,4,1,0,10,20986,0.000476508148289336,4,"West","Montana","MT"
31,1,1,1,0,0,1439,39930,0.036038066616579,2,"Midwest","Nebraska","NE"
31,1,1,1,1,0,1211,39930,0.030328074129727,2,"Midwest","Nebraska","NE"
31,1,1,2,0,0,1048,39930,0.0262459303781618,2,"Midwest","Nebraska","NE"
31,1,1,2,1,0,1078,39930,0.0269972451790634,2,"Midwest","Nebraska","NE"
31,1,1,3,0,0,412,39930,0.0103180565990483,2,"Midwest","Nebraska","NE"
31,1,1,3,1,0,585,39930,0.0146506386175808,2,"Midwest","Nebraska","NE"
31,1,1,4,0,0,68,39930,0.00170298021537691,2,"Midwest","Nebraska","NE"
31,1,1,4,1,0,119,39930,0.00298021537690959,2,"Midwest","Nebraska","NE"
31,1,2,1,0,0,1834,39930,0.0459303781617831,2,"Midwest","Nebraska","NE"
31,1,2,1,1,0,1456,39930,0.0364638116704232,2,"Midwest","Nebraska","NE"
31,1,2,2,0,0,1288,39930,0.0322564487853744,2,"Midwest","Nebraska","NE"
31,1,2,2,1,0,1463,39930,0.0366391184573003,2,"Midwest","Nebraska","NE"
31,1,2,3,0,0,925,39930,0.0231655396944653,2,"Midwest","Nebraska","NE"
31,1,2,3,1,0,1161,39930,0.0290758827948911,2,"Midwest","Nebraska","NE"
31,1,2,4,0,0,347,39930,0.00869020786376158,2,"Midwest","Nebraska","NE"
31,1,2,4,1,0,423,39930,0.0105935386927122,2,"Midwest","Nebraska","NE"
31,1,3,1,0,0,3324,39930,0.0832456799398948,2,"Midwest","Nebraska","NE"
31,1,3,1,1,0,4294,39930,0.107538191835712,2,"Midwest","Nebraska","NE"
31,1,3,2,0,0,678,39930,0.0169797145003757,2,"Midwest","Nebraska","NE"
31,1,3,2,1,0,1061,39930,0.0265715001252191,2,"Midwest","Nebraska","NE"
31,1,3,3,0,0,500,39930,0.0125219133483596,2,"Midwest","Nebraska","NE"
31,1,3,3,1,0,569,39930,0.0142499373904333,2,"Midwest","Nebraska","NE"
31,1,3,4,0,0,394,39930,0.00986726771850739,2,"Midwest","Nebraska","NE"
31,1,3,4,1,0,248,39930,0.00621086902078638,2,"Midwest","Nebraska","NE"
31,1,4,1,0,0,2671,39930,0.0668920611069371,2,"Midwest","Nebraska","NE"
31,1,4,1,1,0,2541,39930,0.0636363636363636,2,"Midwest","Nebraska","NE"
31,1,4,2,0,0,1472,39930,0.0368645128975707,2,"Midwest","Nebraska","NE"
31,1,4,2,1,0,1585,39930,0.0396944653143,2,"Midwest","Nebraska","NE"
31,1,4,3,0,0,994,39930,0.0248935637365389,2,"Midwest","Nebraska","NE"
31,1,4,3,1,0,1010,39930,0.0252942649636865,2,"Midwest","Nebraska","NE"
31,1,4,4,0,0,501,39930,0.0125469571750563,2,"Midwest","Nebraska","NE"
31,1,4,4,1,0,515,39930,0.0128975707488104,2,"Midwest","Nebraska","NE"
31,2,1,1,0,0,101,39930,0.00252942649636864,2,"Midwest","Nebraska","NE"
31,2,1,1,1,0,96,39930,0.00240420736288505,2,"Midwest","Nebraska","NE"
31,2,1,2,0,0,45,39930,0.00112697220135237,2,"Midwest","Nebraska","NE"
31,2,1,2,1,0,42,39930,0.00105184072126221,2,"Midwest","Nebraska","NE"
31,2,1,3,0,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,2,1,3,1,0,9,39930,0.000225394440270473,2,"Midwest","Nebraska","NE"
31,2,1,4,0,0,0,39930,0,2,"Midwest","Nebraska","NE"
31,2,1,4,1,0,0,39930,0,2,"Midwest","Nebraska","NE"
31,2,2,1,0,0,126,39930,0.00315552216378663,2,"Midwest","Nebraska","NE"
31,2,2,1,1,0,95,39930,0.00237916353618833,2,"Midwest","Nebraska","NE"
31,2,2,2,0,0,31,39930,0.000776358627598297,2,"Midwest","Nebraska","NE"
31,2,2,2,1,0,34,39930,0.000851490107688455,2,"Midwest","Nebraska","NE"
31,2,2,3,0,0,15,39930,0.000375657400450789,2,"Midwest","Nebraska","NE"
31,2,2,3,1,0,22,39930,0.000550964187327824,2,"Midwest","Nebraska","NE"
31,2,2,4,0,0,7,39930,0.000175306786877035,2,"Midwest","Nebraska","NE"
31,2,2,4,1,0,10,39930,0.000250438266967193,2,"Midwest","Nebraska","NE"
31,2,3,1,0,0,33,39930,0.000826446280991736,2,"Midwest","Nebraska","NE"
31,2,3,1,1,0,56,39930,0.00140245429501628,2,"Midwest","Nebraska","NE"
31,2,3,2,0,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,2,3,2,1,0,4,39930,0.000100175306786877,2,"Midwest","Nebraska","NE"
31,2,3,3,0,0,1,39930,2.50438266967193e-05,2,"Midwest","Nebraska","NE"
31,2,3,3,1,0,2,39930,5.00876533934385e-05,2,"Midwest","Nebraska","NE"
31,2,3,4,0,0,2,39930,5.00876533934385e-05,2,"Midwest","Nebraska","NE"
31,2,3,4,1,0,0,39930,0,2,"Midwest","Nebraska","NE"
31,2,4,1,0,0,79,39930,0.00197846230904082,2,"Midwest","Nebraska","NE"
31,2,4,1,1,0,68,39930,0.00170298021537691,2,"Midwest","Nebraska","NE"
31,2,4,2,0,0,23,39930,0.000576008014024543,2,"Midwest","Nebraska","NE"
31,2,4,2,1,0,16,39930,0.000400701227147508,2,"Midwest","Nebraska","NE"
31,2,4,3,0,0,7,39930,0.000175306786877035,2,"Midwest","Nebraska","NE"
31,2,4,3,1,0,8,39930,0.000200350613573754,2,"Midwest","Nebraska","NE"
31,2,4,4,0,0,5,39930,0.000125219133483596,2,"Midwest","Nebraska","NE"
31,2,4,4,1,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,3,1,1,0,0,77,39930,0.00192837465564738,2,"Midwest","Nebraska","NE"
31,3,1,1,1,0,49,39930,0.00122714750813924,2,"Midwest","Nebraska","NE"
31,3,1,2,0,0,26,39930,0.000651139494114701,2,"Midwest","Nebraska","NE"
31,3,1,2,1,0,38,39930,0.000951665414475332,2,"Midwest","Nebraska","NE"
31,3,1,3,0,0,10,39930,0.000250438266967193,2,"Midwest","Nebraska","NE"
31,3,1,3,1,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,3,1,4,0,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,3,1,4,1,0,2,39930,5.00876533934385e-05,2,"Midwest","Nebraska","NE"
31,3,2,1,0,0,65,39930,0.00162784873528675,2,"Midwest","Nebraska","NE"
31,3,2,1,1,0,78,39930,0.0019534184823441,2,"Midwest","Nebraska","NE"
31,3,2,2,0,0,23,39930,0.000576008014024543,2,"Midwest","Nebraska","NE"
31,3,2,2,1,0,47,39930,0.00117705985474581,2,"Midwest","Nebraska","NE"
31,3,2,3,0,0,17,39930,0.000425745053844227,2,"Midwest","Nebraska","NE"
31,3,2,3,1,0,28,39930,0.000701227147508139,2,"Midwest","Nebraska","NE"
31,3,2,4,0,0,15,39930,0.000375657400450789,2,"Midwest","Nebraska","NE"
31,3,2,4,1,0,18,39930,0.000450788880540947,2,"Midwest","Nebraska","NE"
31,3,3,1,0,0,38,39930,0.000951665414475332,2,"Midwest","Nebraska","NE"
31,3,3,1,1,0,52,39930,0.0013022789882294,2,"Midwest","Nebraska","NE"
31,3,3,2,0,0,10,39930,0.000250438266967193,2,"Midwest","Nebraska","NE"
31,3,3,2,1,0,7,39930,0.000175306786877035,2,"Midwest","Nebraska","NE"
31,3,3,3,0,0,4,39930,0.000100175306786877,2,"Midwest","Nebraska","NE"
31,3,3,3,1,0,10,39930,0.000250438266967193,2,"Midwest","Nebraska","NE"
31,3,3,4,0,0,6,39930,0.000150262960180316,2,"Midwest","Nebraska","NE"
31,3,3,4,1,0,2,39930,5.00876533934385e-05,2,"Midwest","Nebraska","NE"
31,3,4,1,0,0,39,39930,0.000976709241172051,2,"Midwest","Nebraska","NE"
31,3,4,1,1,0,54,39930,0.00135236664162284,2,"Midwest","Nebraska","NE"
31,3,4,2,0,0,28,39930,0.000701227147508139,2,"Midwest","Nebraska","NE"
31,3,4,2,1,0,27,39930,0.00067618332081142,2,"Midwest","Nebraska","NE"
31,3,4,3,0,0,7,39930,0.000175306786877035,2,"Midwest","Nebraska","NE"
31,3,4,3,1,0,10,39930,0.000250438266967193,2,"Midwest","Nebraska","NE"
31,3,4,4,0,0,13,39930,0.00032556974705735,2,"Midwest","Nebraska","NE"
31,3,4,4,1,0,12,39930,0.000300525920360631,2,"Midwest","Nebraska","NE"
32,1,1,1,0,0,1507,54472,0.0276655896607431,4,"West","Nevada","NV"
32,1,1,1,1,0,1246,54472,0.0228741371713908,4,"West","Nevada","NV"
32,1,1,2,0,0,786,54472,0.0144294316346013,4,"West","Nevada","NV"
32,1,1,2,1,0,865,54472,0.0158797180202673,4,"West","Nevada","NV"
32,1,1,3,0,0,396,54472,0.00726978998384491,4,"West","Nevada","NV"
32,1,1,3,1,0,474,54472,0.00870171831399618,4,"West","Nevada","NV"
32,1,1,4,0,0,65,54472,0.00119327360845939,4,"West","Nevada","NV"
32,1,1,4,1,0,104,54472,0.00190923777353503,4,"West","Nevada","NV"
32,1,2,1,0,0,2176,54472,0.0399471288001175,4,"West","Nevada","NV"
32,1,2,1,1,0,1805,54472,0.0331362902041416,4,"West","Nevada","NV"
32,1,2,2,0,0,1340,54472,0.0245997943897782,4,"West","Nevada","NV"
32,1,2,2,1,0,1353,54472,0.0248384491114701,4,"West","Nevada","NV"
32,1,2,3,0,0,922,54472,0.0169261271846086,4,"West","Nevada","NV"
32,1,2,3,1,0,912,54472,0.016742546629461,4,"West","Nevada","NV"
32,1,2,4,0,0,416,54472,0.00763695109414011,4,"West","Nevada","NV"
32,1,2,4,1,0,470,54472,0.00862828609193714,4,"West","Nevada","NV"
32,1,3,1,0,0,2575,54472,0.0472719929505067,4,"West","Nevada","NV"
32,1,3,1,1,0,3514,54472,0.0645102070788662,4,"West","Nevada","NV"
32,1,3,2,0,0,1287,54472,0.023626817447496,4,"West","Nevada","NV"
32,1,3,2,1,0,1222,54472,0.0224335438390366,4,"West","Nevada","NV"
32,1,3,3,0,0,838,54472,0.0153840505213688,4,"West","Nevada","NV"
32,1,3,3,1,0,509,54472,0.00934425025701278,4,"West","Nevada","NV"
32,1,3,4,0,0,645,54472,0.0118409458070201,4,"West","Nevada","NV"
32,1,3,4,1,0,330,54472,0.00605815831987076,4,"West","Nevada","NV"
32,1,4,1,0,0,2355,54472,0.0432332207372595,4,"West","Nevada","NV"
32,1,4,1,1,0,2580,54472,0.0473637832280805,4,"West","Nevada","NV"
32,1,4,2,0,0,1604,54472,0.0294463210456748,4,"West","Nevada","NV"
32,1,4,2,1,0,1678,54472,0.0308048171537671,4,"West","Nevada","NV"
32,1,4,3,0,0,965,54472,0.0177155235717433,4,"West","Nevada","NV"
32,1,4,3,1,0,820,54472,0.0150536055221031,4,"West","Nevada","NV"
32,1,4,4,0,0,637,54472,0.011694081362902,4,"West","Nevada","NV"
32,1,4,4,1,0,548,54472,0.0100602144220884,4,"West","Nevada","NV"
32,2,1,1,0,0,635,54472,0.0116573652518725,4,"West","Nevada","NV"
32,2,1,1,1,0,589,54472,0.0108128946981936,4,"West","Nevada","NV"
32,2,1,2,0,0,156,54472,0.00286385666030254,4,"West","Nevada","NV"
32,2,1,2,1,0,201,54472,0.00368996915846674,4,"West","Nevada","NV"
32,2,1,3,0,0,30,54472,0.000550741665442796,4,"West","Nevada","NV"
32,2,1,3,1,0,54,54472,0.000991334997797033,4,"West","Nevada","NV"
32,2,1,4,0,0,2,54472,3.67161110295198e-05,4,"West","Nevada","NV"
32,2,1,4,1,0,12,54472,0.000220296666177119,4,"West","Nevada","NV"
32,2,2,1,0,0,687,54472,0.01261198413864,4,"West","Nevada","NV"
32,2,2,1,1,0,629,54472,0.011547216918784,4,"West","Nevada","NV"
32,2,2,2,0,0,209,54472,0.00383683360258481,4,"West","Nevada","NV"
32,2,2,2,1,0,230,54472,0.00422235276839477,4,"West","Nevada","NV"
32,2,2,3,0,0,95,54472,0.00174401527390219,4,"West","Nevada","NV"
32,2,2,3,1,0,99,54472,0.00181744749596123,4,"West","Nevada","NV"
32,2,2,4,0,0,27,54472,0.000495667498898517,4,"West","Nevada","NV"
32,2,2,4,1,0,45,54472,0.000826112498164194,4,"West","Nevada","NV"
32,2,3,1,0,0,227,54472,0.00416727860185049,4,"West","Nevada","NV"
32,2,3,1,1,0,295,54472,0.00541562637685416,4,"West","Nevada","NV"
32,2,3,2,0,0,52,54472,0.000954618886767514,4,"West","Nevada","NV"
32,2,3,2,1,0,66,54472,0.00121163166397415,4,"West","Nevada","NV"
32,2,3,3,0,0,27,54472,0.000495667498898517,4,"West","Nevada","NV"
32,2,3,3,1,0,21,54472,0.000385519165809957,4,"West","Nevada","NV"
32,2,3,4,0,0,26,54472,0.000477309443383757,4,"West","Nevada","NV"
32,2,3,4,1,0,8,54472,0.000146864444118079,4,"West","Nevada","NV"
32,2,4,1,0,0,388,54472,0.00712292553972683,4,"West","Nevada","NV"
32,2,4,1,1,0,404,54472,0.00741665442796299,4,"West","Nevada","NV"
32,2,4,2,0,0,114,54472,0.00209281832868263,4,"West","Nevada","NV"
32,2,4,2,1,0,146,54472,0.00268027610515494,4,"West","Nevada","NV"
32,2,4,3,0,0,49,54472,0.000899544720223234,4,"West","Nevada","NV"
32,2,4,3,1,0,59,54472,0.00108312527537083,4,"West","Nevada","NV"
32,2,4,4,0,0,20,54472,0.000367161110295198,4,"West","Nevada","NV"
32,2,4,4,1,0,27,54472,0.000495667498898517,4,"West","Nevada","NV"
32,3,1,1,0,0,275,54472,0.00504846526655897,4,"West","Nevada","NV"
32,3,1,1,1,0,322,54472,0.00591129387575268,4,"West","Nevada","NV"
32,3,1,2,0,0,162,54472,0.0029740049933911,4,"West","Nevada","NV"
32,3,1,2,1,0,186,54472,0.00341459832574534,4,"West","Nevada","NV"
32,3,1,3,0,0,60,54472,0.00110148333088559,4,"West","Nevada","NV"
32,3,1,3,1,0,75,54472,0.00137685416360699,4,"West","Nevada","NV"
32,3,1,4,0,0,15,54472,0.000275370832721398,4,"West","Nevada","NV"
32,3,1,4,1,0,9,54472,0.000165222499632839,4,"West","Nevada","NV"
32,3,2,1,0,0,320,54472,0.00587457776472316,4,"West","Nevada","NV"
32,3,2,1,1,0,324,54472,0.0059480099867822,4,"West","Nevada","NV"
32,3,2,2,0,0,208,54472,0.00381847554707005,4,"West","Nevada","NV"
32,3,2,2,1,0,243,54472,0.00446100749008665,4,"West","Nevada","NV"
32,3,2,3,0,0,138,54472,0.00253341166103686,4,"West","Nevada","NV"
32,3,2,3,1,0,220,54472,0.00403877221324717,4,"West","Nevada","NV"
32,3,2,4,0,0,81,54472,0.00148700249669555,4,"West","Nevada","NV"
32,3,2,4,1,0,73,54472,0.00134013805257747,4,"West","Nevada","NV"
32,3,3,1,0,0,195,54472,0.00357982082537818,4,"West","Nevada","NV"
32,3,3,1,1,0,323,54472,0.00592965193126744,4,"West","Nevada","NV"
32,3,3,2,0,0,91,54472,0.00167058305184315,4,"West","Nevada","NV"
32,3,3,2,1,0,125,54472,0.00229475693934498,4,"West","Nevada","NV"
32,3,3,3,0,0,112,54472,0.00205610221765311,4,"West","Nevada","NV"
32,3,3,3,1,0,102,54472,0.00187252166250551,4,"West","Nevada","NV"
32,3,3,4,0,0,54,54472,0.000991334997797033,4,"West","Nevada","NV"
32,3,3,4,1,0,48,54472,0.000881186664708474,4,"West","Nevada","NV"
32,3,4,1,0,0,233,54472,0.00427742693493905,4,"West","Nevada","NV"
32,3,4,1,1,0,349,54472,0.0064069613746512,4,"West","Nevada","NV"
32,3,4,2,0,0,168,54472,0.00308415332647966,4,"West","Nevada","NV"
32,3,4,2,1,0,222,54472,0.00407548832427669,4,"West","Nevada","NV"
32,3,4,3,0,0,126,54472,0.00231311499485974,4,"West","Nevada","NV"
32,3,4,3,1,0,190,54472,0.00348803054780438,4,"West","Nevada","NV"
32,3,4,4,0,0,68,54472,0.00124834777500367,4,"West","Nevada","NV"
32,3,4,4,1,0,52,54472,0.000954618886767514,4,"West","Nevada","NV"
33,1,1,1,0,0,1286,30323,0.0424100517758797,1,"Northeast","New Hampshire","NH"
33,1,1,1,1,0,1048,30323,0.034561224153283,1,"Northeast","New Hampshire","NH"
33,1,1,2,0,0,623,30323,0.0205454605415031,1,"Northeast","New Hampshire","NH"
33,1,1,2,1,0,700,30323,0.0230847871252844,1,"Northeast","New Hampshire","NH"
33,1,1,3,0,0,305,30323,0.0100583715331596,1,"Northeast","New Hampshire","NH"
33,1,1,3,1,0,368,30323,0.0121360023744352,1,"Northeast","New Hampshire","NH"
33,1,1,4,0,0,42,30323,0.00138508722751707,1,"Northeast","New Hampshire","NH"
33,1,1,4,1,0,85,30323,0.00280315272235597,1,"Northeast","New Hampshire","NH"
33,1,2,1,0,0,1663,30323,0.0548428585562115,1,"Northeast","New Hampshire","NH"
33,1,2,1,1,0,1335,30323,0.0440259868746496,1,"Northeast","New Hampshire","NH"
33,1,2,2,0,0,783,30323,0.0258219833129967,1,"Northeast","New Hampshire","NH"
33,1,2,2,1,0,1042,30323,0.034363354549352,1,"Northeast","New Hampshire","NH"
33,1,2,3,0,0,847,30323,0.0279325924215942,1,"Northeast","New Hampshire","NH"
33,1,2,3,1,0,1055,30323,0.0347920720245358,1,"Northeast","New Hampshire","NH"
33,1,2,4,0,0,382,30323,0.0125976981169409,1,"Northeast","New Hampshire","NH"
33,1,2,4,1,0,455,30323,0.0150051116314349,1,"Northeast","New Hampshire","NH"
33,1,3,1,0,0,1718,30323,0.0566566632589124,1,"Northeast","New Hampshire","NH"
33,1,3,1,1,0,2425,30323,0.0799722982554497,1,"Northeast","New Hampshire","NH"
33,1,3,2,0,0,501,30323,0.0165221119282393,1,"Northeast","New Hampshire","NH"
33,1,3,2,1,0,726,30323,0.0239422220756521,1,"Northeast","New Hampshire","NH"
33,1,3,3,0,0,595,30323,0.0196220690564918,1,"Northeast","New Hampshire","NH"
33,1,3,3,1,0,553,30323,0.0182369818289747,1,"Northeast","New Hampshire","NH"
33,1,3,4,0,0,548,30323,0.0180720904923655,1,"Northeast","New Hampshire","NH"
33,1,3,4,1,0,328,30323,0.0108168716815619,1,"Northeast","New Hampshire","NH"
33,1,4,1,0,0,1988,30323,0.0655607954358078,1,"Northeast","New Hampshire","NH"
33,1,4,1,1,0,1971,30323,0.0650001648913366,1,"Northeast","New Hampshire","NH"
33,1,4,2,0,0,1000,30323,0.0329782673218349,1,"Northeast","New Hampshire","NH"
33,1,4,2,1,0,1138,30323,0.0375292682122481,1,"Northeast","New Hampshire","NH"
33,1,4,3,0,0,962,30323,0.0317250931636052,1,"Northeast","New Hampshire","NH"
33,1,4,3,1,0,1007,30323,0.0332091151930878,1,"Northeast","New Hampshire","NH"
33,1,4,4,0,0,667,30323,0.0219965043036639,1,"Northeast","New Hampshire","NH"
33,1,4,4,1,0,648,30323,0.021369917224549,1,"Northeast","New Hampshire","NH"
33,2,1,1,0,0,45,30323,0.00148402202948257,1,"Northeast","New Hampshire","NH"
33,2,1,1,1,0,20,30323,0.000659565346436698,1,"Northeast","New Hampshire","NH"
33,2,1,2,0,0,17,30323,0.000560630544471194,1,"Northeast","New Hampshire","NH"
33,2,1,2,1,0,21,30323,0.000692543613758533,1,"Northeast","New Hampshire","NH"
33,2,1,3,0,0,6,30323,0.000197869603931009,1,"Northeast","New Hampshire","NH"
33,2,1,3,1,0,8,30323,0.000263826138574679,1,"Northeast","New Hampshire","NH"
33,2,1,4,0,0,0,30323,0,1,"Northeast","New Hampshire","NH"
33,2,1,4,1,0,1,30323,3.29782673218349e-05,1,"Northeast","New Hampshire","NH"
33,2,2,1,0,0,23,30323,0.000758500148402203,1,"Northeast","New Hampshire","NH"
33,2,2,1,1,0,21,30323,0.000692543613758533,1,"Northeast","New Hampshire","NH"
33,2,2,2,0,0,14,30323,0.000461695742505689,1,"Northeast","New Hampshire","NH"
33,2,2,2,1,0,16,30323,0.000527652277149359,1,"Northeast","New Hampshire","NH"
33,2,2,3,0,0,16,30323,0.000527652277149359,1,"Northeast","New Hampshire","NH"
33,2,2,3,1,0,11,30323,0.000362760940540184,1,"Northeast","New Hampshire","NH"
33,2,2,4,0,0,0,30323,0,1,"Northeast","New Hampshire","NH"
33,2,2,4,1,0,13,30323,0.000428717475183854,1,"Northeast","New Hampshire","NH"
33,2,3,1,0,0,10,30323,0.000329782673218349,1,"Northeast","New Hampshire","NH"
33,2,3,1,1,0,16,30323,0.000527652277149359,1,"Northeast","New Hampshire","NH"
33,2,3,2,0,0,4,30323,0.00013191306928734,1,"Northeast","New Hampshire","NH"
33,2,3,2,1,0,2,30323,6.59565346436698e-05,1,"Northeast","New Hampshire","NH"
33,2,3,3,0,0,2,30323,6.59565346436698e-05,1,"Northeast","New Hampshire","NH"
33,2,3,3,1,0,2,30323,6.59565346436698e-05,1,"Northeast","New Hampshire","NH"
33,2,3,4,0,0,3,30323,9.89348019655047e-05,1,"Northeast","New Hampshire","NH"
33,2,3,4,1,0,2,30323,6.59565346436698e-05,1,"Northeast","New Hampshire","NH"
33,2,4,1,0,0,17,30323,0.000560630544471194,1,"Northeast","New Hampshire","NH"
33,2,4,1,1,0,12,30323,0.000395739207862019,1,"Northeast","New Hampshire","NH"
33,2,4,2,0,0,6,30323,0.000197869603931009,1,"Northeast","New Hampshire","NH"
